text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
Weah served out his suspension during Milan 's 2-1 home defeat by Rosenborg of Norway on Wednesday .,"['Weah', 'Milan', 'Rosenborg', 'Norway']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O']","1. Weah | True | as it is the name of a person. (PER)
2. suspension | False | as it is an action. 
3. Milan | True | as it is a football club organisation (ORG)
4. 2-1 | False | as it is a score
5. home defeat | False | as it is a phrase explaining an event.
6. Rosenborg | True | as it is a football club organisation (ORG).
7. Norway | True | Norway is here associated with Rosenborg football club, hence would be considered as an organization (ORG).
8. Wednesday | False | as it is a day of the week not a named entity.",0.75,Weah | B-PER served | O out | O his | O suspension | O during | O Milan | B-ORG 's | O 2-1 | O home | O defeat | O by | O Rosenborg | B-ORG of | O Norway | B-ORG on | O Wednesday | O . | O,Weah | B-PER served | O out | O his | O suspension | O during | O Milan | B-ORG 's | O 2-1 | O home | O defeat | O by | O Rosenborg | B-ORG of | O Norway | B-LOC on | O Wednesday | O . | O,False
Celtic 14 8 3 3 32 15 27,['Celtic'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Celtic | True | as it is a sporting team organisation not a location (ORG)
    2. 14 8 3 3 32 15 27 | False | as these are numbers without accompanying context to identify them as locations, persons, or organizations.",1.0,Celtic | B-ORG 14 | O 8 | O 3 | O 3 | O 32 | O 15 | O 27 | O,Celtic | B-ORG 14 | O 8 | O 3 | O 3 | O 32 | O 15 | O 27 | O,True
W L PCT GB,[],"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","1. W | False | it is not a person, organization, or location, but an abbreviation standing for Wins in sports
2. L | False | it is not a person, organization, or location, but an abbreviation for Losses in sports
3. PCT | False | it is not a person, organization, or location, but an abbreviation for Percent in sports
4. GB | False | it is not a person, organization, or location but a sports abbreviation for Games Behind.",0.0,W | O L | O PCT | O GB | O,W | O L | O PCT | O GB | O,True
"The role of the 70,000 mainly Kurdish village guards who fight Kurdistan Workers Party ( PKK ) guerrillas in the southeast has been questioned recently after media allegations that many of them are involved in common crime .","['Kurdish', 'Kurdistan Workers Party', 'PKK']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. 70,000 | False | as it is a number
    2. Kurdish | True | as it is a nationality, hence can be classified under MISC
    3. village guards | False | as it's a job role, not a person(PER)
    4. Kurdistan Workers Party | True | as it is a named organization (ORG)
    5. PKK | True | as it is the acronym of a named organization (ORG)
    6. guerrillas | False | as it's a general term, not a specific entity.
    7. southeast | False | In this context, it is not a location but a direction 
    8. media | False | the term ""media"" is not specific enough to be considered an organization (ORG). If a specific media house or channel was named, it could've been classified as an Organization (ORG).
    9. common crime | False | as it's a general term, not a specific entity.",0.8,"The | O role | O of | O the | O 70,000 | O mainly | O Kurdish | O village | O guards | O who | O fight | O Kurdistan | B-ORG Workers | I-ORG Party | I-ORG ( | O PKK | B-ORG ) | O guerrillas | O in | O the | O southeast | O has | O been | O questioned | O recently | O after | O media | O allegations | O that | O many | O of | O them | O are | O involved | O in | O common | O crime | O . | O","The | O role | O of | O the | O 70,000 | O mainly | O Kurdish | B-MISC village | O guards | O who | O fight | O Kurdistan | B-ORG Workers | I-ORG Party | I-ORG ( | O PKK | B-ORG ) | O guerrillas | O in | O the | O southeast | O has | O been | O questioned | O recently | O after | O media | O allegations | O that | O many | O of | O them | O are | O involved | O in | O common | O crime | O . | O",False
"Standings ( tabulated under played , won , drawn , lost , goals",[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Standings | False | as it is a term used in sports, but it is not a named person, organization or location
    2. played | False | as it is an action
    3. won | False | as it is an action condition
    4. drawn | False | as it is an action condition
    5. lost | False | as it is an action condition
    6. goals | False | as it is not a person, organization or location
",0.0,"Standings | O ( | O tabulated | O under | O played | O , | O won | O , | O drawn | O , | O lost | O , | O goals | O","Standings | O ( | O tabulated | O under | O played | O , | O won | O , | O drawn | O , | O lost | O , | O goals | O",True
We can read sports statistics or stock prices .,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. sports statistics | False | as it is not a person, organization, location or nationality
   2. stock prices | False | as it is not a named person, organization or location",0.0,We | O can | O read | O sports | O statistics | O or | O stock | O prices | O . | O,We | O can | O read | O sports | O statistics | O or | O stock | O prices | O . | O,True
W L T PF PA,[],"['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","1. W | False | as it is not a named person, location, organization or nationality
2. L | False | as it is not a named person, location, organization or nationality
3. T | False | as it is not a named person, location, organization or nationality
4. PF | False | as it is not a named person, location, organization or nationality
5. PA | False | as it is not a named person, location, organization or nationality",0.0,W | O L | O T | O PF | O PA | O,W | O L | O T | O PF | O PA | O,True
K.T. Arasu,[],"['B-LOC', 'I-LOC']","['B-PER', 'I-PER']",1. K.T. Arasu | True | as it is a name implying it's a person (PER).,0.0,K.T. | B-PER Arasu | I-PER,K.T. | B-LOC Arasu | I-LOC,False
"we are not selling furniture , and Bre-X has 13,000 shareholders to answer to , "" the source said .",['Bre-X'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. we | False | as it is a pronoun not referring to a specific named entity
    2. furniture | False | as it is an object, not a named entity
    3. Bre-X | True | as it is a named organization (ORG)
    4. 13,000 | False | as it is a number
    5. source | False | as it refers to a person (the source), it is not a named person (PER)",1.0,"we | O are | O not | O selling | O furniture | O , | O and | O Bre-X | B-ORG has | O 13,000 | O shareholders | O to | O answer | O to | O , | O "" | O the | O source | O said | O . | O","we | O are | O not | O selling | O furniture | O , | O and | O Bre-X | B-ORG has | O 13,000 | O shareholders | O to | O answer | O to | O , | O "" | O the | O source | O said | O . | O",True
Mar 97 76.37 76.12 72.02 73.47-78.24,[],"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","1. Mar 97 | False | as it is a date and/or series of numbers, not a named person, organization or location. 
    2. 76.37 | False | as it is a number.
    3. 76.12 | False | as it is a number. 
    4. 72.02 | False | as it is a number.
    5. 73.47-78.24 | False | as it is a series of numbers, not a named person, organization or location.",0.0,Mar | O 97 | O 76.37 | O 76.12 | O 72.02 | O 73.47-78.24 | O,Mar | O 97 | O 76.37 | O 76.12 | O 72.02 | O 73.47-78.24 | O,True
1. Fischer ( Germany ) 82 points,"['Fischer', 'Germany']","['O', 'B-PER', 'O', 'B-LOC', 'O', 'O', 'O']","['O', 'B-PER', 'O', 'B-LOC', 'O', 'O', 'O']","1. Fischer | True | as it is the name of a person (PER)
    2. Germany | True | as it is a country or location (LOC)
    3. 82 points | False | as it is not a named person, organization, or location. It is a numerical value attached to performance.",1.0,1. | O Fischer | B-PER ( | O Germany | B-LOC ) | O 82 | O points | O,1. | O Fischer | B-PER ( | O Germany | B-LOC ) | O 82 | O points | O,True
"Karlsruhe 3 ( Reich 29th , Carl 44th , Dundee 69th ) Freiburg 0 .","['Karlsruhe', 'Reich', 'Carl', 'Dundee', 'Freiburg']","['B-LOC', 'O', 'O', 'B-PER', 'O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O']","['B-ORG', 'O', 'O', 'B-PER', 'O', 'O', 'B-PER', 'O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O', 'O']","1. Karlsruhe | True | Karlsruhe is used as a team name in this context, hence it is an organization (ORG)
2. 3 | False | as it is a number
3. Reich | True | Reich is a surname, and is part of a person's name in this context, which is an entity (PER)
4. 29th | False | it represents a number on a sports scoreboard
5. Carl | True | Carl is a given name, and is part of a person's name in this context, which is an entity (PER)
6. 44th | False | it represents a number on a sports scoreboard
7. Dundee | True | Dundee is a given name, and is part of a person's name in this context, which is an entity (PER)
8. 69th | False | it represents a number on a sports scoreboard
9. Freiburg | True | Freiburg is used as a team name in this context, hence it is an organization (ORG)
10. 0 | False | as it is a number.
",0.4000000000000001,"Karlsruhe | B-ORG 3 | O ( | O Reich | B-PER 29th | O , | O Carl | B-PER 44th | O , | O Dundee | B-PER 69th | O ) | O Freiburg | B-ORG 0 | O . | O","Karlsruhe | B-LOC 3 | O ( | O Reich | B-PER 29th | O , | O Carl | B-PER 44th | O , | O Dundee | B-ORG 69th | O ) | O Freiburg | B-LOC 0 | O . | O",False
