text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"His first story to attract major attention was A Rose for Ecclesiastes , published in The Magazine of Fantasy & Science Fiction , with cover art by Hannes Bok .","['A Rose for Ecclesiastes', 'The Magazine of Fantasy & Science Fiction', 'Hannes Bok']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'B-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'B-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'I-magazine', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O']","1. His | False | as it does not specify any particular entity
    2. first story | False | as it does not name a particular literary work
    3. A Rose for Ecclesiastes | True | as it is the title of a story (book)
    4. The Magazine of Fantasy & Science Fiction | True | as it is a known publication (magazine)
    5. cover art | False | as it does not specify a particular named work of art
    6. Hannes Bok | True | as it is a person who has not written a book or literary work (person)",0.6666666666666666,"His | O first | O story | O to | O attract | O major | O attention | O was | O A | B-book Rose | I-book for | I-book Ecclesiastes | I-book , | O published | O in | O The | B-magazine Magazine | I-magazine of | I-magazine Fantasy | I-magazine & | I-magazine Science | I-magazine Fiction | I-magazine , | O with | O cover | O art | O by | O Hannes | B-person Bok | I-person . | O","His | O first | O story | O to | O attract | O major | O attention | O was | O A | B-book Rose | I-book for | I-book Ecclesiastes | I-book , | O published | O in | O The | B-magazine Magazine | I-magazine of | I-magazine Fantasy | I-magazine & | I-magazine Science | I-magazine Fiction | I-magazine , | O with | O cover | O art | O by | O Hannes | B-writer Bok | I-writer . | O",False
The sequel The Voyages of Doctor Dolittle ( 1922 ) won Lofting the prestigious Newbery Medal .,"['The Voyages of Doctor Dolittle', 'Lofting', 'Newbery Medal']","['O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-award', 'O', 'O', 'B-award', 'I-award', 'O']","['O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'B-writer', 'O', 'O', 'B-award', 'I-award', 'O']","1. sequel | False | as this indicates a follow-up piece of work but isn't itself an entity
2. The Voyages of Doctor Dolittle | True | as this is the name of a book (book)
3. 1922 | False | as it indicates a period of time but isn't an entity
4. Lofting | True | as this person has won an award and written a book (writer)
5. prestigious | False | as this is an adjective and not an entity
6. Newbery Medal | True | as this is an award (award).",0.6666666666666666,The | O sequel | O The | B-book Voyages | I-book of | I-book Doctor | I-book Dolittle | I-book ( | O 1922 | O ) | O won | O Lofting | B-writer the | O prestigious | O Newbery | B-award Medal | I-award . | O,The | O sequel | O The | B-book Voyages | I-book of | I-book Doctor | I-book Dolittle | I-book ( | O 1922 | O ) | O won | O Lofting | B-award the | O prestigious | O Newbery | B-award Medal | I-award . | O,False
"The film is about feuding gangsters in the Prohibition era , inspired by Dashiell Hammett ' s novels Red Harvest ( 1929 ) and The Glass Key ( serialized in 1930 ) .","['Prohibition era', 'Dashiell Hammett', 'novels', 'Red Harvest', 'The Glass Key']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-literarygenre', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O']","1. film | False | as this is a medium, not a specific work
   2. gangsters | False | generic term, not a specific person or character
   3. Prohibition era | False | this refers to a time period, not an entity
   4. Dashiell Hammett | True | this refers to a writer (writer)
   5. novels | False | general term, not a specific work
   6. Red Harvest | True | this is the name of a book (book)
   7. 1929 | False | this is a date and therefore not an entity
   8. The Glass Key | True | this is the name of a book (book)
   9. serialized in 1930 | False | this is a process and date which aren't entities.",0.7499999999999999,"The | O film | O is | O about | O feuding | O gangsters | O in | O the | O Prohibition | O era | O , | O inspired | O by | O Dashiell | B-writer Hammett | I-writer ' | O s | O novels | O Red | B-book Harvest | I-book ( | O 1929 | O ) | O and | O The | B-book Glass | I-book Key | I-book ( | O serialized | O in | O 1930 | O ) | O . | O","The | O film | O is | O about | O feuding | O gangsters | O in | O the | O Prohibition | B-misc era | I-misc , | O inspired | O by | O Dashiell | B-writer Hammett | I-writer ' | O s | O novels | B-literarygenre Red | B-book Harvest | I-book ( | O 1929 | O ) | O and | O The | B-book Glass | I-book Key | I-book ( | O serialized | O in | O 1930 | O ) | O . | O",False
"According to Henry Littlefield 's 1964 article , L. Frank Baum ' s The Wonderful Wizard of Oz , may be readily understood as a plot-driven fantasy narrative in an extended fable with talking animals and broadly sketched characters , intended to discuss the politics of the time .","['Henry Littlefield', 'L. Frank Baum', 'The Wonderful Wizard of Oz', 'fantasy narrative']","['O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'I-literarygenre', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Henry Littlefield | True | as he is an author of an article (writer)
   2. 1964 | False | as it is a date 
   3. article | False | as it is not a specific named article or essay
   4. L. Frank Baum | True | as he is the author of The Wonderful Wizard of Oz (writer)
   5. The Wonderful Wizard of Oz | True | as this is the title of a book (book)
   6. plot-driven fantasy narrative | True | as it describes a literary genre (literarygenre)
   7. extended fable | True | as this referred to a genre of literature (literarygenre)
   8. talking animals | False | as this does not refer to a specific entity
   9. broadly sketched characters | False | as it does not refer to a person or specific characters
   10. politics of the time | False | as it seems to refer to a general idea rather than something specific.",0.6666666666666665,"According | O to | O Henry | B-writer Littlefield | I-writer 's | O 1964 | O article | O , | O L. | B-writer Frank | I-writer Baum | I-writer ' | O s | O The | B-book Wonderful | I-book Wizard | I-book of | I-book Oz | I-book , | O may | O be | O readily | O understood | O as | O a | O plot-driven | B-literarygenre fantasy | I-literarygenre narrative | I-literarygenre in | O an | O extended | B-literarygenre fable | I-literarygenre with | O talking | O animals | O and | O broadly | O sketched | O characters | O , | O intended | O to | O discuss | O the | O politics | O of | O the | O time | O . | O","According | O to | O Henry | B-writer Littlefield | I-writer 's | O 1964 | O article | O , | O L. | B-writer Frank | I-writer Baum | I-writer ' | O s | O The | B-book Wonderful | I-book Wizard | I-book of | I-book Oz | I-book , | O may | O be | O readily | O understood | O as | O a | O plot-driven | O fantasy | B-literarygenre narrative | I-literarygenre in | O an | O extended | O fable | O with | O talking | O animals | O and | O broadly | O sketched | O characters | O , | O intended | O to | O discuss | O the | O politics | O of | O the | O time | O . | O",False
The Saga of Eric Brighteyes is an epic viking novel by H. Rider Haggard that concerns the adventures of its eponymous principal character in 10th-century Iceland .,"['The Saga of Eric Brighteyes', 'epic viking novel', 'H. Rider Haggard', 'Iceland']","['B-book', 'I-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'I-literarygenre', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O']","['O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'I-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O']","1. Saga of Eric Brighteyes | True | as this is a book title (book) 
2. epic viking novel | False | as this is not a literary genre, a viking novel is not a recognized specific sub-genre of novels (literarygenre)
3. H. Rider Haggard | True | as this is a named writer (writer)
4. adventures | False | as this is a plot element, not an entity 
5. eponymous principal character | False | as this is a description of a role, not an entity
6. 10th-century | False | as this is a time period, not an entity
7. Iceland | True | as this is the name of a country (country)",0.5714285714285715,The | O Saga | B-book of | I-book Eric | I-book Brighteyes | I-book is | O an | O epic | O viking | O novel | O by | O H. | B-writer Rider | I-writer Haggard | I-writer that | O concerns | O the | O adventures | O of | O its | O eponymous | O principal | O character | O in | O 10th-century | O Iceland | B-country . | O,The | B-book Saga | I-book of | I-book Eric | I-book Brighteyes | I-book is | O an | O epic | B-literarygenre viking | I-literarygenre novel | I-literarygenre by | O H. | B-writer Rider | I-writer Haggard | I-writer that | O concerns | O the | O adventures | O of | O its | O eponymous | O principal | O character | O in | O 10th-century | O Iceland | B-country . | O,False
The friendship between Graves and Sassoon is documented in Graves 's letters and biographies ; the story is fictionalised in Pat Barker ' s novel Regeneration .,"['Graves', 'Sassoon', 'Graves', 'Pat Barker', 'novel', 'Regeneration']","['O', 'O', 'O', 'B-writer', 'O', 'B-writer', 'O', 'O', 'O', 'B-writer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-literarygenre', 'B-book', 'O']","['O', 'O', 'O', 'B-writer', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-writer', 'I-writer', 'O', 'O', 'B-literarygenre', 'B-book', 'O']","1. Graves | True | as it is a person who has written letters and biographies (writer)
2. Sassoon | True | as it is a person who is named as a friend (person)
3. letters | False | although they are written works, they are not entities as per the given list
4. biographies | False | although they are written works, they are not entities as per the given list
5. Pat Barker | True | as this is a novelist who has written a work of fiction (writer)
6. novel | True | as this is a genre or type of literature (literarygenre)
7. Regeneration | True | as this is the title of the book (book)",0.7272727272727272,The | O friendship | O between | O Graves | B-writer and | O Sassoon | B-person is | O documented | O in | O Graves | O 's | O letters | O and | O biographies | O ; | O the | O story | O is | O fictionalised | O in | O Pat | B-writer Barker | I-writer ' | O s | O novel | B-literarygenre Regeneration | B-book . | O,The | O friendship | O between | O Graves | B-writer and | O Sassoon | B-writer is | O documented | O in | O Graves | B-writer 's | O letters | O and | O biographies | O ; | O the | O story | O is | O fictionalised | O in | O Pat | B-writer Barker | I-writer ' | O s | O novel | B-literarygenre Regeneration | B-book . | O,False
"Philip Roth ' s novel , The Plot Against America ( 2004 ) , looks at an America where Franklin D. Roosevelt is defeated in 1940 in his bid for a third term as President of the United States , and Charles Lindbergh is elected , leading to a US that features increasing fascism and anti-Semitism .","['Philip Roth', 'novel', 'The Plot Against America', 'America', 'Franklin D. Roosevelt', 'United States', 'Charles Lindbergh', 'US', 'fascism', 'anti-Semitism']","['B-writer', 'I-writer', 'O', 'O', 'B-literarygenre', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'I-country', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'B-misc', 'O', 'B-misc', 'O']","['B-writer', 'I-writer', 'O', 'O', 'B-literarygenre', 'O', 'B-book', 'I-book', 'I-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Philip Roth | True | Name of a person who wrote a novel, thus a writer (writer)
2. novel | True | A type of literary genre (literarygenre)
3. The Plot Against America | True | Name of a novel, thus a book (book)
4. 2004 | False | Year is an indication of time, not an entity
5. America | True | Name of a country (country)
6. Franklin D. Roosevelt | True | Name of a person, who was a President (person)
7. 1940 | False | Year is an indication of time, not an entity
8. President of the United States | False | Title or position, not a person or entity
9. Charles Lindbergh | True | Name of a person (person)
10. US | True | Short form of United States, a country (country)
11. fascism and anti-Semitism | False | These are ideologies or political concepts, not entities based on the given list. ",0.7499999999999999,"Philip | B-writer Roth | I-writer ' | O s | O novel | B-literarygenre , | O The | B-book Plot | I-book Against | I-book America | I-book ( | O 2004 | O ) | O , | O looks | O at | O an | O America | O where | O Franklin | B-person D. | I-person Roosevelt | I-person is | O defeated | O in | O 1940 | O in | O his | O bid | O for | O a | O third | O term | O as | O President | O of | O the | O United | O States | O , | O and | O Charles | B-person Lindbergh | I-person is | O elected | O , | O leading | O to | O a | O US | B-country that | O features | O increasing | O fascism | O and | O anti-Semitism | O . | O","Philip | B-writer Roth | I-writer ' | O s | O novel | B-literarygenre , | O The | B-book Plot | I-book Against | I-book America | I-book ( | O 2004 | O ) | O , | O looks | O at | O an | O America | B-country where | O Franklin | B-person D. | I-person Roosevelt | I-person is | O defeated | O in | O 1940 | O in | O his | O bid | O for | O a | O third | O term | O as | O President | O of | O the | O United | B-country States | I-country , | O and | O Charles | B-person Lindbergh | I-person is | O elected | O , | O leading | O to | O a | O US | B-country that | O features | O increasing | O fascism | B-misc and | O anti-Semitism | B-misc . | O",False
"Oliver Twist and Great Expectations are also frequently adapted and , like many of his novels , evoke images of early Victorian London .","['Oliver Twist', 'Great Expectations', 'novels', 'Victorian London']","['B-book', 'I-book', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O']","['B-book', 'I-book', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Oliver Twist | True | as this is the name of a book (book)
2. Great Expectations | True | as this is the name of a book (book)
3. novels | True | as this is a term indicating a genre of literature (literarygenre)
4. Victorian London | False | as it is a reference to a historical period and place, not a recognized entity.",0.8571428571428571,"Oliver | B-book Twist | I-book and | O Great | B-book Expectations | I-book are | O also | O frequently | O adapted | O and | O , | O like | O many | O of | O his | O novels | B-literarygenre , | O evoke | O images | O of | O early | O Victorian | O London | O . | O","Oliver | B-book Twist | I-book and | O Great | B-book Expectations | I-book are | O also | O frequently | O adapted | O and | O , | O like | O many | O of | O his | O novels | B-literarygenre , | O evoke | O images | O of | O early | O Victorian | B-location London | I-location . | O",False
"Percy is known for his philosophical novels set in and around New Orleans ; the first , The Moviegoer , won the U.S. National Book Award for Fiction .","['Percy', 'philosophical novels', 'New Orleans', 'The Moviegoer', 'U.S.', 'National Book Award for Fiction']","['B-writer', 'O', 'O', 'O', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'B-country', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O']","['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'B-award', 'B-award', 'I-award', 'I-award', 'I-award', 'I-award', 'O']","1. Percy | True | as it is a person's name (person)
2. philosophical novels | False | this is a genre of books but not a named genre (literarygenre)
3. New Orleans | True | as this is a city (location)
4. The first | False | this is not entity
5. The Moviegoer | True | as this is a book (book)
6. U.S. National Book Award for Fiction | True | as this is an award for literature (award) 
7. U.S. | True | as this is a country (country)
8. National Book Award | True | as this is an award for literature (award)
9. Fiction | True | as this is a type of literature (literarygenre)",0.5454545454545454,"Percy | B-person is | O known | O for | O his | O philosophical | O novels | O set | O in | O and | O around | O New | B-location Orleans | I-location ; | O the | O first | O , | O The | B-book Moviegoer | I-book , | O won | O the | O U.S. | B-award National | B-award Book | I-award Award | I-award for | I-award Fiction | I-award . | O","Percy | B-writer is | O known | O for | O his | O philosophical | B-literarygenre novels | I-literarygenre set | O in | O and | O around | O New | B-location Orleans | I-location ; | O the | O first | O , | O The | B-book Moviegoer | I-book , | O won | O the | O U.S. | B-country National | B-award Book | I-award Award | I-award for | I-award Fiction | I-award . | O",False
"The Zabur-e-Ajam ( Persian Psalms ) , published in 1927 , includes the poems Gulshan-e-Raz-e-Jadeed ( Garden of New Secrets ) and Bandagi Nama ( Book of Slavery ) .","['Zabur-e-Ajam', 'Persian Psalms', 'poems', 'Gulshan-e-Raz-e-Jadeed', 'Garden of New Secrets', 'Bandagi Nama', 'Book of Slavery']","['O', 'B-book', 'O', 'B-book', 'I-book', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'B-poem', 'O', 'B-poem', 'I-poem', 'I-poem', 'I-poem', 'O', 'O', 'B-poem', 'I-poem', 'O', 'B-poem', 'I-poem', 'I-poem', 'O', 'O']","['O', 'B-book', 'O', 'B-literarygenre', 'I-literarygenre', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-literarygenre', 'B-poem', 'O', 'B-poem', 'I-poem', 'I-poem', 'I-poem', 'O', 'O', 'B-poem', 'I-poem', 'O', 'B-poem', 'I-poem', 'I-poem', 'O', 'O']","1. Zabur-e-Ajam | True | as it is a book (book)
2. Persian Psalms | True | as it refers to a type of literary work, possibly a genre or style (literarygenre)
3. 1927 | False | as it is a date
4. Poems | True | as it is a literary genre (literarygenre)
5. Gulshan-e-Raz-e-Jadeed | True | as it is the name of a poem (poem)
6. Garden of New Secrets | True | possibly refers to the translation of Gulshan-e-Raz-e-Jadeed, still a poem (poem)
7. Bandagi Nama | True | this is a poem (poem)
8. Book of Slavery | True | this is probably the translation of Bandagi Nama, so it is still a poem (poem)",0.8571428571428571,"The | O Zabur-e-Ajam | B-book ( | O Persian | B-literarygenre Psalms | I-literarygenre ) | O , | O published | O in | O 1927 | O , | O includes | O the | O poems | B-literarygenre Gulshan-e-Raz-e-Jadeed | B-poem ( | O Garden | B-poem of | I-poem New | I-poem Secrets | I-poem ) | O and | O Bandagi | B-poem Nama | I-poem ( | O Book | B-poem of | I-poem Slavery | I-poem ) | O . | O","The | O Zabur-e-Ajam | B-book ( | O Persian | B-book Psalms | I-book ) | O , | O published | O in | O 1927 | O , | O includes | O the | O poems | B-literarygenre Gulshan-e-Raz-e-Jadeed | B-poem ( | O Garden | B-poem of | I-poem New | I-poem Secrets | I-poem ) | O and | O Bandagi | B-poem Nama | I-poem ( | O Book | B-poem of | I-poem Slavery | I-poem ) | O . | O",False
